candidate_id,username,company_name,position,location,sector,stipend,match_score,allocated_date,status,location_match_score,diversity_bonus,internship_id
CAND_4048466A,75435017,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-07 23:33:38,Allocated,,,
CAND_22AE638E,75950464,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-07 23:33:42,Allocated,,,
CAND_09E4AA70,77439230,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:33:44,Allocated,,,
CAND_54AF8499,78538268,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:33:45,Allocated,,,
CAND_A40AF3E0,80503242,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,100.0,2025-09-07 23:33:46,Allocated,,,
CAND_492C6AD3,89508407,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:33:48,Allocated,,,
CAND_F909B885,91051945,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-07 23:33:53,Allocated,,,
CAND_CF52EDBD,93512385,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-07 23:33:54,Allocated,,,
CAND_6E8AF010,95714702,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-07 23:33:56,Allocated,,,
CAND_903299DE,97405769,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:34:01,Allocated,,,
CAND_3C342756,10953078,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-07 23:34:02,Allocated,,,
CAND_65838362,11676151,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-07 23:34:05,Allocated,,,
CAND_5EDFC8FD,11813872,HDFC Bank,Finance Intern,Mumbai,Finance,69079,90.0,2025-09-07 23:34:07,Allocated,,,
CAND_BEB5FB25,12674256,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:34:09,Allocated,,,
CAND_FDD8045E,15053703,Deloitte,Consulting Intern,Gurgaon,Consulting,38753,50.0,2025-09-07 23:34:12,Allocated,,,
CAND_9AAC2938,15546686,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:34:13,Allocated,,,
CAND_DD6A7015,15603319,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:34:15,Allocated,,,
CAND_D357AC4E,16172429,HDFC Bank,Finance Intern,Mumbai,Finance,69279,90.0,2025-09-07 23:34:16,Allocated,,,
CAND_A663E7E2,16507693,HDFC Bank,Finance Intern,Mumbai,Finance,69279,70.0,2025-09-07 23:34:19,Allocated,,,
CAND_1DF952F3,16653657,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:34:20,Allocated,,,
CAND_71FF5416,16661264,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:34:23,Allocated,,,
CAND_EC2DE7E4,17312146,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:34:25,Allocated,,,
CAND_4DF927CD,17640785,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,65783,60.0,2025-09-07 23:34:29,Allocated,,,
CAND_88D94F4E,18242317,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:34:30,Allocated,,,
CAND_F0367598,18264694,HDFC Bank,Finance Intern,Mumbai,Finance,56641,78.0,2025-09-07 23:34:33,Allocated,,,
CAND_8A720214,19532392,TCS,Technology Intern,Mumbai,Technology,59953,40.0,2025-09-07 23:34:34,Allocated,,,
CAND_2381C398,19851252,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:34:34,Allocated,,,
CAND_23E4974D,20006992,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:34:36,Allocated,,,
CAND_51BBC50F,20969119,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-07 23:34:38,Allocated,,,
CAND_82127BF4,21134923,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:34:40,Allocated,,,
CAND_2AF25AE2,21868149,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-07 23:34:41,Allocated,,,
CAND_33A06DF2,23631188,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-07 23:34:44,Allocated,,,
CAND_03AB5F0C,24001783,TCS,Technology Intern,Mumbai,Technology,26918,70.0,2025-09-07 23:34:45,Allocated,,,
CAND_00FA6936,24397882,HDFC Bank,Finance Intern,Mumbai,Finance,69279,90.0,2025-09-07 23:34:47,Allocated,,,
CAND_7CE2E778,26070334,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-07 23:34:50,Allocated,,,
CAND_5C83C43C,26835781,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-07 23:34:52,Allocated,,,
CAND_805E87BE,27888251,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,70.0,2025-09-07 23:34:56,Allocated,,,
CAND_241CCA89,28165687,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:34:58,Allocated,,,
CAND_AE390C99,28247753,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-07 23:35:00,Allocated,,,
CAND_98ACBE0E,28733974,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-07 23:35:01,Allocated,,,
CAND_E3648515,29142288,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-07 23:35:04,Allocated,,,
CAND_13BE1507,29510501,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-07 23:35:06,Allocated,,,
CAND_85C84D78,29746235,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:35:07,Allocated,,,
CAND_897F5491,29897742,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:35:08,Allocated,,,
CAND_D9A0657B,30437583,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-07 23:35:11,Allocated,,,
CAND_08718E40,34141299,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:35:12,Allocated,,,
CAND_84EFB1F4,36102323,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-07 23:35:14,Allocated,,,
CAND_4949BD39,37201447,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:35:16,Allocated,,,
CAND_4944C898,37292350,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:35:19,Allocated,,,
CAND_A424FC43,38216888,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:35:20,Allocated,,,
CAND_A60607C6,40882926,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:35:21,Allocated,,,
CAND_B27415CE,54246169,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:35:23,Allocated,,,
CAND_9D41BD5D,55500538,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:35:24,Allocated,,,
CAND_62ADF8F3,56068028,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-07 23:35:28,Allocated,,,
CAND_F5943797,62994611,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-07 23:35:30,Allocated,,,
CAND_A16F4F2A,69859102,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:35:35,Allocated,,,
CAND_73107D6E,79536879,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:35:38,Allocated,,,
CAND_2E253254,81042872,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,65783,40.0,2025-09-07 23:35:39,Allocated,,,
CAND_75E96F51,84512719,HDFC Bank,Finance Intern,Mumbai,Finance,69279,70.0,2025-09-07 23:35:40,Allocated,,,
CAND_BF9482CD,89740812,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-07 23:35:41,Allocated,,,
CAND_A8D1930B,10182582,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:35:42,Allocated,,,
CAND_7C267DC7,10562768,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-07 23:35:43,Allocated,,,
CAND_039EE86D,10738095,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-07 23:35:45,Allocated,,,
CAND_242D986F,10876132,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-07 23:35:46,Allocated,,,
CAND_388C86AE,11409460,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:35:47,Allocated,,,
CAND_06CB08D2,11677077,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-07 23:35:49,Allocated,,,
CAND_05711631,12059610,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:35:51,Allocated,,,
CAND_490A5C98,12122372,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:35:52,Allocated,,,
CAND_3A84905C,12668625,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:35:53,Allocated,,,
CAND_66B0F14C,12669075,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-07 23:35:54,Allocated,,,
CAND_E11AE47A,12860543,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:35:56,Allocated,,,
CAND_93E8003D,13386301,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:35:58,Allocated,,,
CAND_3A026CA2,13418452,HDFC Bank,Finance Intern,Mumbai,Finance,69079,70.0,2025-09-07 23:36:00,Allocated,,,
CAND_22F8ABA9,13764840,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:36:00,Allocated,,,
CAND_853F9BD3,13807808,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-07 23:36:01,Allocated,,,
CAND_9A21E22C,13858219,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:02,Allocated,,,
CAND_08C5318C,14304010,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:36:03,Allocated,,,
CAND_05AE329B,14413257,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,30.0,2025-09-07 23:36:05,Allocated,,,
CAND_0AB52BC2,14698557,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,30.0,2025-09-07 23:36:06,Allocated,,,
CAND_120B492A,14937492,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:36:08,Allocated,,,
CAND_4A00AB03,15154822,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:36:09,Allocated,,,
CAND_779617BB,15479281,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:36:11,Allocated,,,
CAND_2409477C,15535408,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:12,Allocated,,,
CAND_9DB3D38E,16391949,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:15,Allocated,,,
CAND_F4129974,16500168,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:17,Allocated,,,
CAND_8C09EFB5,16605640,HDFC Bank,Finance Intern,Mumbai,Finance,69079,60.0,2025-09-07 23:36:18,Allocated,,,
CAND_A7C6F83A,16723524,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:36:20,Allocated,,,
CAND_9B397B85,16915389,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:21,Allocated,,,
CAND_53A589B4,16985289,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:36:22,Allocated,,,
CAND_72E822AF,17714174,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-07 23:36:27,Allocated,,,
CAND_4F8F5B3C,18509268,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-07 23:36:28,Allocated,,,
CAND_3273755C,19714635,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:36:33,Allocated,,,
CAND_A74E4B86,20504094,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-07 23:36:35,Allocated,,,
CAND_383AB9B3,20905088,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-07 23:36:37,Allocated,,,
CAND_9DE86E7E,21007083,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-07 23:36:37,Allocated,,,
CAND_B7F7BC22,21570485,HDFC Bank,Finance Intern,Mumbai,Finance,69279,50.0,2025-09-07 23:36:39,Allocated,,,
CAND_B6E14142,22249155,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:36:42,Allocated,,,
CAND_F8E40376,22852364,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-07 23:36:44,Allocated,,,
CAND_A3F054CB,23190306,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:36:45,Allocated,,,
CAND_FDB34E0D,23719943,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:46,Allocated,,,
CAND_337DBCF2,24533931,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-07 23:36:48,Allocated,,,
CAND_AF444CFD,24989856,L&T,Manufacturing Intern,Mumbai,Manufacturing,51637,45.0,2025-09-07 23:36:50,Allocated,,,
CAND_3051C396,25543217,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-07 23:36:52,Allocated,,,
CAND_EADAEC5C,26046878,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:36:53,Allocated,,,
CAND_203FBFFD,26098594,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:36:55,Allocated,,,
CAND_4E15A2EE,26586477,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:36:56,Allocated,,,
CAND_1821829D,26829561,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-07 23:36:59,Allocated,,,
CAND_7A331BBA,27091280,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:37:01,Allocated,,,
CAND_7D4B522B,27099856,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:37:02,Allocated,,,
CAND_4A8F581F,27176039,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:37:04,Allocated,,,
CAND_06CD8670,27694040,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:37:06,Allocated,,,
CAND_9ED855CD,28998957,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:37:07,Allocated,,,
CAND_9F40C4C6,29028935,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:37:09,Allocated,,,
CAND_A2C25CD5,29521434,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:37:10,Allocated,,,
CAND_9F4FB5AC,29640922,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-07 23:37:12,Allocated,,,
CAND_A6631FBD,29764492,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:37:15,Allocated,,,
CAND_C40D1924,30344127,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:37:16,Allocated,,,
CAND_B3D7D14A,30430249,ICICI Bank,Finance Intern,Delhi,Finance,33919,40.0,2025-09-07 23:37:18,Allocated,,,
CAND_FF64D6A7,31761591,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-07 23:37:23,Allocated,,,
CAND_F6197961,33665485,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:37:24,Allocated,,,
CAND_93ABB8B8,35121930,TCS,Technology Intern,Mumbai,Technology,26918,70.0,2025-09-07 23:37:26,Allocated,,,
CAND_53B1491D,35571205,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-07 23:37:28,Allocated,,,
CAND_5C39F1BA,35603950,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:37:29,Allocated,,,
CAND_A9F0CCE3,35985133,ICICI Bank,Finance Intern,Delhi,Finance,33919,88.0,2025-09-07 23:37:32,Allocated,,,
CAND_F86183B9,36094883,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:37:33,Allocated,,,
CAND_75198C55,36136569,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,30.0,2025-09-07 23:37:35,Allocated,,,
CAND_7E5CC4D7,37750854,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:37:36,Allocated,,,
CAND_7B21C086,43852883,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-07 23:37:40,Allocated,,,
CAND_5DE59612,46514339,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:37:42,Allocated,,,
CAND_C68CDE91,50324968,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:37:43,Allocated,,,
CAND_5402A4D0,52252936,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,30.0,2025-09-07 23:37:44,Allocated,,,
CAND_752CAD3A,54308684,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:37:46,Allocated,,,
CAND_14FF452B,58208591,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-07 23:37:53,Allocated,,,
CAND_FC120DC3,70750649,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-07 23:37:55,Allocated,,,
CAND_10A661CD,71499299,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:37:57,Allocated,,,
CAND_9AF4BB55,71767359,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:38:00,Allocated,,,
CAND_295B09B5,72807293,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:38:02,Allocated,,,
CAND_55D19C64,83566455,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:38:05,Allocated,,,
CAND_E1827680,91026230,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:38:07,Allocated,,,
CAND_1E650035,91533580,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-07 23:38:08,Allocated,,,
CAND_3D362E57,99806115,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:38:10,Allocated,,,
CAND_BD81869E,11187796,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:38:13,Allocated,,,
CAND_5C34A282,11360471,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:38:14,Allocated,,,
CAND_B4668AD5,11555549,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:38:15,Allocated,,,
CAND_FD85B51C,12334650,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:38:19,Allocated,,,
CAND_2CBA2583,12386670,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:38:21,Allocated,,,
CAND_53231655,12413512,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:38:23,Allocated,,,
CAND_A76F428A,12777487,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:38:24,Allocated,,,
CAND_E713FB48,13272204,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:38:25,Allocated,,,
CAND_55200E67,14150896,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:38:26,Allocated,,,
CAND_1F1D2D93,14248724,TCS,Technology Intern,Mumbai,Technology,26918,45.0,2025-09-07 23:38:27,Allocated,,,
CAND_12157DDE,15306049,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:38:30,Allocated,,,
CAND_2FD889BF,16244633,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-07 23:38:32,Allocated,,,
CAND_ED2249FF,16887936,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:38:34,Allocated,,,
CAND_821D6159,16962067,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:38:35,Allocated,,,
CAND_6826413C,17033567,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:38:36,Allocated,,,
CAND_334800C8,17325147,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:38:37,Allocated,,,
CAND_1E5488D5,17857644,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-07 23:38:41,Allocated,,,
CAND_F5E5722D,18029935,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:38:42,Allocated,,,
CAND_13C8D573,18106533,HDFC Bank,Finance Intern,Mumbai,Finance,56641,50.0,2025-09-07 23:38:45,Allocated,,,
CAND_C8455BE9,18319061,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,60.0,2025-09-07 23:38:46,Allocated,,,
CAND_E676B9E6,18586076,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-07 23:38:48,Allocated,,,
CAND_B5FB1095,19508520,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-07 23:38:51,Allocated,,,
CAND_4BFED97F,19671909,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:38:53,Allocated,,,
CAND_7B82611F,19724031,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,65783,50.0,2025-09-07 23:38:56,Allocated,,,
CAND_0AC3DF6D,20148147,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:38:57,Allocated,,,
CAND_5B5E71C3,20356750,HDFC Bank,Finance Intern,Mumbai,Finance,56641,80.0,2025-09-07 23:38:59,Allocated,,,
CAND_526DD31E,20488267,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:39:00,Allocated,,,
CAND_E7D570D8,20698469,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-07 23:39:01,Allocated,,,
CAND_3ADEF529,21867728,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:39:06,Allocated,,,
CAND_FB7D6C27,22593054,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:39:08,Allocated,,,
CAND_0E85DED3,22800977,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-07 23:39:10,Allocated,,,
CAND_63E1696F,22848179,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-07 23:39:11,Allocated,,,
CAND_30CBBF3F,23139437,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-07 23:39:12,Allocated,,,
CAND_EAEC9875,23752500,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:39:14,Allocated,,,
CAND_BC5EDDF4,23917826,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-07 23:39:16,Allocated,,,
CAND_CF27FBD7,24061629,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:39:18,Allocated,,,
CAND_CF7FBF67,24349611,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:39:20,Allocated,,,
CAND_2F327E9D,24983760,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-07 23:39:21,Allocated,,,
CAND_A95EA14A,25157655,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:39:22,Allocated,,,
CAND_0E2B2ACF,25561640,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:39:23,Allocated,,,
CAND_C939DC25,25923361,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,30.0,2025-09-07 23:39:25,Allocated,,,
CAND_390CE4EC,25926667,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-07 23:39:27,Allocated,,,
CAND_8B103CD5,26069113,TCS,Technology Intern,Mumbai,Technology,59953,50.0,2025-09-07 23:39:28,Allocated,,,
CAND_AC797A5C,26079779,HDFC Bank,Finance Intern,Mumbai,Finance,56641,40.0,2025-09-07 23:39:29,Allocated,,,
CAND_08CBD41D,26410763,TCS,Technology Intern,Mumbai,Technology,24057,75.0,2025-09-07 23:39:30,Allocated,,,
CAND_59F0588E,27024099,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:39:31,Allocated,,,
CAND_4C01981D,27164756,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:39:35,Allocated,,,
CAND_E9F53C10,27715131,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-07 23:39:36,Allocated,,,
CAND_D0C77BE5,27936502,HDFC Bank,Finance Intern,Mumbai,Finance,69079,40.0,2025-09-07 23:39:38,Allocated,,,
CAND_7B880B96,28325193,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,40.0,2025-09-07 23:39:40,Allocated,,,
CAND_5546DE2E,28471099,HDFC Bank,Finance Intern,Mumbai,Finance,69279,70.0,2025-09-07 23:39:42,Allocated,,,
CAND_F0A47F59,28629430,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-07 23:39:44,Allocated,,,
CAND_588D58AC,28711616,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-07 23:39:45,Allocated,,,
CAND_01BA90C5,30594821,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:39:48,Allocated,,,
CAND_AF2C0391,31114531,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-07 23:39:50,Allocated,,,
CAND_2BA474D4,31273413,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-07 23:39:51,Allocated,,,
CAND_AED188FB,32318506,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-07 23:39:52,Allocated,,,
CAND_99BE93EF,32794700,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-07 23:39:53,Allocated,,,
CAND_6FBD3C72,33344933,TCS,Technology Intern,Mumbai,Technology,24057,40.0,2025-09-07 23:39:55,Allocated,,,
CAND_983B74AC,34146825,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-07 23:39:56,Allocated,,,
CAND_BA59C5AD,34304175,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-07 23:39:57,Allocated,,,
CAND_993134BC,36019469,HDFC Bank,Finance Intern,Mumbai,Finance,69079,70.0,2025-09-07 23:39:59,Allocated,,,
CAND_9841F2CD,36379931,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-07 23:40:01,Allocated,,,
